label,text,text_length,sentiment
0,"全体 的に 発色 が 悪い ！  特に 黒 は 薄 すぎる ！  写真 プリント も 発色 は 悪い し 耐久 性 は 全く だめです 、 長期 保存 は 無理 、 必ず 変色 し ます 、 普通 紙 印刷 も 発色 は 最悪です 、 気 に なら ない 人 も 多い と は 思い ます が 価格 が 互換 インク に して は 高くて 価値 を 感じ ませ ん , さすが 中国 製 です ね 、 インク 革命 に １ 年 前 に 生産 国 を 聞いたら 中国 製 と 言って いた のに 、 最近 は 生産 国 に ついて は お 答え 出来 ませ ん と の 事 、 本当に 信頼 性 に 欠ける 会社 です ね ！  もう ２ 度 と 購入 し ませ ん 、 ちなみに 以前 は epson  ep706a に インク 革命 を 使って い ました が 、 ３ 回 目 の 使用 で プリンター が 壊れ ました 。",414,ネガティブ
1,初代 から iPad を 使用 して い ます が 、 やはり その 大き さ から 屋内 は まだ 良い と して 屋外 で 使用 する 際 に 落下 の 不安 が あった ので 、 今回 Air を 購入 に あたって バンド 付き の こちら の 商品 を 見た ので 購入 し ました 。  結果 と して 要望 を クリア でき 、 大変 満足 して い ます 。  また 、 個人 的に 好きな 青い 色 の カバー が あり 、 色付き レザー は どう か と 思い ました が 、 その 色合い も 薄 すぎ ず 、 派手 過ぎ ず 、 きれいな 青色 で 満足 して い ます 。  ipad 自体 の 収納 も 緩 すぎ ず 、 きつ すぎ ず 、 収まり が いい 感じ です 。  この 商品 に は 特に 不満 は あり ませ ん が 、 一 つ 要望 を 言わ せて 貰える なら 、 横向き 用 の バンド も 付けて 次の 商品 に は 採用 して 欲しい か な 。,452,ポジティブ
0,まずは 貼り付けた 状態 の 写真 を 見て 下さい 。  左右 の 貼り しろ を 意識 して 真ん中 に 貼る と 、 全面 カメラ が 中途半端な 位置 で ふさがって しまい ます 。  何 か 理屈 が 合って 、 この ガラス の 形 に なって いる のでしょう か 。  この 、 カメラ に 被さる 位置 です から 、 返品 を 希望 し ます 。,185,ネガティブ
0,カラフルな もの を 3 色 注文 し ました 。 商品 は 値段 の わりに 良い で す ｡  が … 、 なぜ か 3 色 プラス 黒 が 1 つ 届き ました 。 その 黒 は 少し キズ が あり サービス ？ と 思い ました が 、 きっちり 4 色 分 の 金額 の 納品 書 が はいって い ました 。  まぁ 安い です し 手続き の 方 が めんどうな ので 4 色  買い ます 。,206,ネガティブ
1,革 の トート バッグ を 購入 し ました が 、 小さな ポケット が ひと つ しか ない ので 、 ペン や 財布 、 携帯 灰皿 など バッグ の 中 で 散乱 する 状態 でした 。 これ は 便利です 。 バッグ の 中 が スッキリ し ました 。,133,ポジティブ
1,純正 品 な ので 安心 感 は あり ます 。  が 、 難点 は 価格 が 高い の と  個人 的 主観 です が 、  キャノン 製 プリンター は 全体 的に  インク の 減り が 早い 気 が し ます 。,111,ポジティブ
0,自分 の Windows マシン で は ダメだった ので 、 ケーブル 無し タイプ の 他 社 製品 で 試したら 、 ＯＫ だった 。 相性 な のだろう 。,83,ネガティブ
1,ThinkPad  Ⅹ 201 の ハード ディスク を SSD に 交換 する とき 、 ハード ディスク → SSD の コピー に 使い ました 。 問題 なく 動作 して くれて 良かった です 。  余った ハード ディスク を 外 付け と して も 使え ます 。  コスパ 抜群です 。 昔 の 人 が 「 安物 買い の 銭 失い 」 と 言い ました が 、 今 の 時代 は そんな こと あり ませ ん ね 。  お 薦め の 商品 です 。,234,ポジティブ
0,オート スリープ が 機能 し ませ ん 。 残念で す ‼️ 他 の 方 は 、 機能 し ます か ？,54,ネガティブ
1,アマゾン ビデオ を 見る ように なり ました 。  パソコン で 見て た の が テレビ で 見 れる ように なった ので 楽です 。  もっと 早く 買えば よかった 。 接続 も 簡単でした 。 お すすめ です 。,115,ポジティブ
1,操作 や すい 。 パソコン で の 鑑賞 は デスク 前 の 関係 も あり リラックス して いる 状態 で は ない 。 しかし テレビ 画面 周り で は 居心地 の 良い ソファ や イス が 多い ので 同じ 内容 の 番組 を 見て も 楽しみ が 倍増 した 。 見 れる 事 、 出来る 事 も 倍増 し 非常に 満足 。 プライム 会員 な ので 無料 コンテンツ も あり 嬉しい 限り です 。,210,ポジティブ
0,以前 ＰＭＧ － 720 を 使用 して おり 、 ＩＣ 6 ＣＬ 32 を 使って いた 。 価格 は 少し ＩＣ 6 ＣＬ 50 の 方 が 安い が 、 同じ ような 内容 を 印刷 して も インク の 減少 が 早い 。 容量 が 少ない ので は ない か 。 すぐ に 減って また 予備 の 準備 が 必要に なる 。 互換 製品 は 安い が インク 切れ を 起こして 純正 に 変えた こと から 互換 製品 は 使用 し なく なった が 、 価格 が 高 すぎる 。,247,ネガティブ
0,革製 の 純正 品 を 長く 使って き ました が 劣化 に より センサー の 位置 ずれ で カバー に よる オン オフ が 効か なく なって きた ので 代用 品 と して 購入 。 表 の スマート カバー だけ 使用 し 、 バック カバー は 使って い ませ ん 。 第 3 世代 iPad で 使って ます 。  オート スリープ や スタンド と して の 機能 は ほぼ 問題 ない です が 、 本体 と くっつける 磁石 が 弱く 本体 から 外れ やすい です 。 ちょっと 勢い が つく と 外れて しまい ます 。 以前 は カバー を 持って 本体 を 拾い 上げる こと も 出来 ました が これ は 無理です 。 磁石 が 弱い と いう だけ で ここ まで 使い 勝手 が 悪く なる と は 思い ませ ん でした 。  他 に も カバー を 閉じたり 開いたり する の も 純正 品 の が 圧倒 的に 楽です 。  表 の カバー だけ 使う なら 純正 品 の が お 勧め です 。,474,ネガティブ
0,大事な 写真 が 消えて しまい ました 。  特に xperia  z は カメラ の 性能 が 良い ので 写真 が 増えて しまい ます 。  まさか SD の 方 が 急死 する と は 思わ なかった です 。  金 は いい から データ 返して 。,132,ネガティブ
1,11 インチ 用 も 持って いて 、 とても 気に入って ます 。 リピーター です 。,46,ポジティブ
1,設定 も 簡単 。  使用 方法 も 簡単 。  見 れる 映画 や ドラマ は 豊富 ♪  これ が プライム の サービス と して 無料 で 見 れる のです から 、 使わ ない と もったいない と 思い ます 。,113,ポジティブ
0,家 の 家具 が 茶色 で 統一 さ れて いる ので 、 デザイン や 色 は 気に入って い ます 。  しかし 、 1 年 程 使い 続けて いた ころ から 、 コンセント 部分 が 緩く なって しまった ようで 、  少し の はずみ で コンセント が 抜ける ように なって しまい ました 。  見た目 が お 洒落な だけ に 残念です 。,181,ネガティブ
1,ケーブル が しっかり して いる 分 、 耐久 性 も 良い と 思い ます 。 また 、 コード 先端 も 純正 より しっかり して いて 、 良い と 思い ます 、,88,ポジティブ
0,傷 が つか なくて いい のです が 厚み が 有り ます 、 2 回 と も 不注意で この 商品 割り ました 。 2 度 目 は まだ 目立た ない ので 当分 使い ます 。 でも メーカー の 液晶 は 割れて ませ ん 。 割れ ない フィルム が 欲しい です 、 でも 3 度 目 予備 を 買う か どう か 決め かねて ます 、 でも これ しか 無い です ね 。,196,ネガティブ
1,太陽 誘電 製  That's  CD-R デ − タ 用 40 倍速 700MB  盤面 アクアホワイトプリンタブル  スピンドルケ − ス 100 枚 入  CDR80AWPY100BR  デジカメ で 撮った 画像 を アルバム に して 、 CD-R に 書き 込み 保存 用 に 、 安い 台湾 製 を 使い 、 まったく エラ − なく 絶好調 の ルンルン 気分 箱 買い で 沢山 注文 した 。 使い 込む うち に 最近 エラ − 続出 で 使い物 に なら なく 大 損害 （ 泣き ） 困って Amazon さん を 検索 。 いろんな 種類 の 中 から 日本 製 の 太陽 誘電 製 が 優秀 と 解る 。  結果 、 何十 枚 も 使う も 全く エラ − が 無く 元 の 順調 さ で 、 改めて 日本 製 の 太陽 誘電 の 優秀 さ を 再 認識 した 。  物 を 比べる と 、 台湾 製 は CD 本体 が 薄く 、 艶 と いう か 輝き が 全然 違う 安っぽ さ が 一目 で 解る （ 比べて 解る ）  「 安物 買い の 銭 失い 」 そのもの でした 。 電気 店 でも 安い CD 沢山 発売 して い ます が 、 内容 は 読み にくく 、 日本 製 の ように 記入 さ れて いる が 、 小さい 文字 で 台湾 製 と 書か れて いる 。 注意 の 程 を ・ ・ ・  使用 機器 ： NEC  PC  CD-ROM  MATSUSHITA  DVD-RAM  SW-9585A,677,ポジティブ
